reg_date,sido,sigungu,car_type,usage_type,count
201507,경기,의왕시,화물,자가용,5893
201507,경기,의정부시,화물,자가용,17075
201507,경기,이천시,화물,자가용,15990
201507,경기,파주시,화물,자가용,23990
201507,경기,평택시,화물,자가용,29557
201507,경기,포천시,화물,자가용,18812
201507,경기,하남시,화물,자가용,11528
201507,경기,화성시,화물,자가용,41887
201507,강원,강릉시,화물,자가용,16439
201507,강원,고성군,화물,자가용,3292
201507,강원,동해시,화물,자가용,6254
201507,강원,삼척시,화물,자가용,5863
201507,강원,속초시,화물,자가용,5195
201507,강원,양구군,화물,자가용,2838
201507,강원,양양군,화물,자가용,3330
201507,강원,영월군,화물,자가용,5239
201507,강원,원주시,화물,자가용,22703
201507,강원,인제군,화물,자가용,4322
201507,강원,정선군,화물,자가용,5381
201507,강원,철원군,화물,자가용,6170
201507,강원,춘천시,화물,자가용,16305
201507,강원,태백시,화물,자가용,3379
201507,강원,평창군,화물,자가용,7683
201507,강원,홍천군,화물,자가용,9852
201507,강원,화천군,화물,자가용,2721
201507,강원,횡성군,화물,자가용,6818
201507,충북,괴산군,화물,자가용,6563
201507,충북,단양군,화물,자가용,4238
201507,충북,보은군,화물,자가용,5388
201507,충북,영동군,화물,자가용,7324
201507,충북,옥천군,화물,자가용,6627
201507,충북,음성군,화물,자가용,11744
201507,충북,제천시,화물,자가용,12850
201507,충북,증평군,화물,자가용,3004
201507,충북,진천군,화물,자가용,7218
201507,충북,청원군,화물,자가용,25
201507,충북,청주시 상당구,화물,자가용,10963
201507,충북,청주시 서원구,화물,자가용,11724
201507,충북,청주시 청원구,화물,자가용,12292
201507,충북,청주시 흥덕구,화물,자가용,14472
201507,충북,충주시,화물,자가용,18402
201507,충남,계룡시,화물,자가용,1620
201507,충남,공주시,화물,자가용,11792
201507,충남,금산군,화물,자가용,7541
201507,충남,논산시,화물,자가용,14873
201507,충남,당진시,화물,자가용,15972
201507,충남,보령시,화물,자가용,11434
201507,충남,부여군,화물,자가용,10239
201507,충남,서산시,화물,자가용,16194
201507,충남,서천군,화물,자가용,6923
201507,충남,아산시,화물,자가용,19462
201507,충남,예산군,화물,자가용,10366
201507,충남,천안시 동남구,화물,자가용,17043
201507,충남,천안시 서북구,화물,자가용,17766
201507,충남,청양군,화물,자가용,5041
201507,충남,태안군,화물,자가용,8872
201507,충남,홍성군,화물,자가용,11027
201507,전북,고창군,화물,자가용,9641
201507,전북,군산시,화물,자가용,18004
201507,전북,김제시,화물,자가용,11934
201507,전북,남원시,화물,자가용,11331
201507,전북,무주군,화물,자가용,3739
201507,전북,부안군,화물,자가용,7985
201507,전북,순창군,화물,자가용,4265
201507,전북,완주군,화물,자가용,10541
201507,전북,익산시,화물,자가용,23900
201507,전북,임실군,화물,자가용,4147
201507,전북,장수군,화물,자가용,3972
201507,전북,전주시 덕진구,화물,자가용,17572
201507,전북,전주시 완산구,화물,자가용,16597
201507,전북,정읍시,화물,자가용,13969
201507,전북,진안군,화물,자가용,4266
201507,전남,강진군,화물,자가용,5715
201507,전남,고흥군,화물,자가용,10241
201507,전남,곡성군,화물,자가용,4302
201507,전남,광양시,화물,자가용,11789
201507,전남,구례군,화물,자가용,3602
201507,전남,나주시,화물,자가용,13487
201507,전남,담양군,화물,자가용,7064
201507,전남,목포시,화물,자가용,13004
201507,전남,무안군,화물,자가용,9563
201507,전남,보성군,화물,자가용,6704
201507,전남,순천시,화물,자가용,20967
201507,전남,신안군,화물,자가용,7241
201507,전남,여수시,화물,자가용,19160
201507,전남,영광군,화물,자가용,7256
201507,전남,영암군,화물,자가용,9489
201507,전남,완도군,화물,자가용,8087
201507,전남,장성군,화물,자가용,6608
201507,전남,장흥군,화물,자가용,6144
201507,전남,진도군,화물,자가용,5189
201507,전남,함평군,화물,자가용,5522
201507,전남,해남군,화물,자가용,13056
201507,전남,화순군,화물,자가용,7179
201507,경북,경산시,화물,자가용,21473
201507,경북,경주시,화물,자가용,24392
201507,경북,고령군,화물,자가용,5812
201507,경북,구미시,화물,자가용,25806
201507,경북,군위군,화물,자가용,4493
201507,경북,김천시,화물,자가용,15546
201507,경북,문경시,화물,자가용,8853
201507,경북,봉화군,화물,자가용,6058
201507,경북,상주시,화물,자가용,15245
201507,경북,성주군,화물,자가용,9469
201507,경북,안동시,화물,자가용,17769
201507,경북,영덕군,화물,자가용,5510
201507,경북,영양군,화물,자가용,3230
201507,경북,영주시,화물,자가용,13903
201507,경북,영천시,화물,자가용,14318
201507,경북,예천군,화물,자가용,6913
201507,경북,울릉군,화물,자가용,1302
201507,경북,울진군,화물,자가용,5787
201507,경북,의성군,화물,자가용,10250
201507,경북,청도군,화물,자가용,6882
201507,경북,청송군,화물,자가용,4972
201507,경북,칠곡군,화물,자가용,11294
201507,경북,포항시 남구,화물,자가용,16545
201507,경북,포항시 북구,화물,자가용,16465
201507,경남,거제시,화물,자가용,11492
201507,경남,거창군,화물,자가용,8113
201507,경남,고성군,화물,자가용,6476
201507,경남,김해시,화물,자가용,38794
201507,경남,남해군,화물,자가용,5357
201507,경남,밀양시,화물,자가용,12803
201507,경남,사천시,화물,자가용,9964
201507,경남,산청군,화물,자가용,5984
201507,경남,양산시,화물,자가용,19204
201507,경남,의령군,화물,자가용,3851
201507,경남,진주시,화물,자가용,26422
201507,경남,창녕군,화물,자가용,9097
201507,경남,창원시 마산합포구,화물,자가용,10764
201507,경남,창원시 마산회원구,화물,자가용,12758
201507,경남,창원시 성산구,화물,자가용,9730
201507,경남,창원시 의창구,화물,자가용,18781
201507,경남,창원시 진해구,화물,자가용,6944
201507,경남,통영시,화물,자가용,8343
201507,경남,하동군,화물,자가용,7233
201507,경남,함안군,화물,자가용,9421
201507,경남,함양군,화물,자가용,5532
201507,경남,합천군,화물,자가용,6871
201507,제주,서귀포시,화물,자가용,24735
201507,제주,제주시,화물,자가용,43148
201508,서울,강남구,화물,자가용,17024
201508,서울,강동구,화물,자가용,14011
201508,서울,강북구,화물,자가용,8114
201508,서울,강서구,화물,자가용,18376
201508,서울,관악구,화물,자가용,11235
201508,서울,광진구,화물,자가용,9992
201508,서울,구로구,화물,자가용,15143
201508,서울,금천구,화물,자가용,10932
201508,서울,노원구,화물,자가용,12111
201508,서울,도봉구,화물,자가용,9144
201508,서울,동대문구,화물,자가용,11441
201508,서울,동작구,화물,자가용,7966
201508,서울,마포구,화물,자가용,10776
201508,서울,서대문구,화물,자가용,6787
201508,서울,서초구,화물,자가용,12574
201508,서울,성동구,화물,자가용,9613
201508,서울,성북구,화물,자가용,9997
201508,서울,송파구,화물,자가용,19582
201508,서울,양천구,화물,자가용,13742
201508,서울,영등포구,화물,자가용,17004
201508,서울,용산구,화물,자가용,6570
201508,서울,은평구,화물,자가용,12104
201508,서울,종로구,화물,자가용,4817
201508,서울,중구,화물,자가용,5639
201508,서울,중랑구,화물,자가용,12916
201508,부산,강서구,화물,자가용,11773
201508,부산,금정구,화물,자가용,10876
201508,부산,기장군,화물,자가용,9073
201508,부산,남구,화물,자가용,10168
201508,부산,동구,화물,자가용,3658
201508,부산,동래구,화물,자가용,11243
201508,부산,부산진구,화물,자가용,15153
201508,부산,북구,화물,자가용,13454
201508,부산,사상구,화물,자가용,16355
201508,부산,사하구,화물,자가용,14636
201508,부산,서구,화물,자가용,3932
201508,부산,수영구,화물,자가용,6420
201508,부산,연제구,화물,자가용,9248
201508,부산,영도구,화물,자가용,4392
201508,부산,중구,화물,자가용,2018
201508,부산,해운대구,화물,자가용,14171
201508,대구,남구,화물,자가용,7765
201508,대구,달서구,화물,자가용,33892
201508,대구,달성군,화물,자가용,15859
201508,대구,동구,화물,자가용,20467
201508,대구,북구,화물,자가용,29354
201508,대구,서구,화물,자가용,13253
201508,대구,수성구,화물,자가용,18195
201508,대구,중구,화물,자가용,4334
201508,인천,강화군,화물,자가용,7760
201508,인천,계양구,화물,자가용,19223
201508,인천,남구,화물,자가용,17742
201508,인천,남동구,화물,자가용,27064
201508,인천,동구,화물,자가용,4337
201508,인천,부평구,화물,자가용,23341
201508,인천,서구,화물,자가용,27050
201508,인천,연수구,화물,자가용,10573
201508,인천,옹진군,화물,자가용,3022
201508,인천,중구,화물,자가용,8047
201508,광주,광산구,화물,자가용,24209
201508,광주,남구,화물,자가용,9725
201508,광주,동구,화물,자가용,4569
201508,광주,북구,화물,자가용,23424
201508,광주,서구,화물,자가용,15492
201508,대전,대덕구,화물,자가용,14131
201508,대전,동구,화물,자가용,14171
201508,대전,서구,화물,자가용,20176
201508,대전,유성구,화물,자가용,12920
201508,대전,중구,화물,자가용,13244
201508,울산,남구,화물,자가용,17861
201508,울산,동구,화물,자가용,4660
201508,울산,북구,화물,자가용,9330
201508,울산,울주군,화물,자가용,17255
201508,울산,중구,화물,자가용,11634
201508,세종,세종특별자치시,화물,자가용,11073
201508,경기,가평군,화물,자가용,5830
201508,경기,고양시 덕양구,화물,자가용,17657
201508,경기,고양시 일산동구,화물,자가용,11656
201508,경기,고양시 일산서구,화물,자가용,8843
201508,경기,과천시,화물,자가용,1974
201508,경기,광명시,화물,자가용,11991
201508,경기,광주시,화물,자가용,25318
201508,경기,구리시,화물,자가용,8556
201508,경기,군포시,화물,자가용,9133
201508,경기,김포시,화물,자가용,21969
201508,경기,남양주시,화물,자가용,35872
201508,경기,동두천시,화물,자가용,5266
201508,경기,부천시 소사구,화물,자가용,8270
201508,경기,부천시 오정구,화물,자가용,10513
201508,경기,부천시 원미구,화물,자가용,17452
201508,경기,성남시 분당구,화물,자가용,9110
201508,경기,성남시 수정구,화물,자가용,8223
201508,경기,성남시 중원구,화물,자가용,10533
201508,경기,수원시 권선구,화물,자가용,16878
201508,경기,수원시 영통구,화물,자가용,7201
201508,경기,수원시 장안구,화물,자가용,9776
201508,경기,수원시 팔달구,화물,자가용,7683
201508,경기,시흥시,화물,자가용,30706
201508,경기,안산시 단원구,화물,자가용,21519
201508,경기,안산시 상록구,화물,자가용,18699
201508,경기,안성시,화물,자가용,16285
201508,경기,안양시 동안구,화물,자가용,10749
201508,경기,안양시 만안구,화물,자가용,9732
201508,경기,양주시,화물,자가용,14515
201508,경기,양평군,화물,자가용,9890
201508,경기,여주시,화물,자가용,12562
201508,경기,연천군,화물,자가용,5763
201508,경기,오산시,화물,자가용,8917
201508,경기,용인시 기흥구,화물,자가용,10885
201508,경기,용인시 수지구,화물,자가용,5274
201508,경기,용인시 처인구,화물,자가용,17261
201508,경기,의왕시,화물,자가용,5893
201508,경기,의정부시,화물,자가용,17148
201508,경기,이천시,화물,자가용,16013
201508,경기,파주시,화물,자가용,24036
201508,경기,평택시,화물,자가용,29608
201508,경기,포천시,화물,자가용,18838
201508,경기,하남시,화물,자가용,11601
201508,경기,화성시,화물,자가용,42010
201508,강원,강릉시,화물,자가용,16434
201508,강원,고성군,화물,자가용,3301
201508,강원,동해시,화물,자가용,6260
201508,강원,삼척시,화물,자가용,5849
201508,강원,속초시,화물,자가용,5193
201508,강원,양구군,화물,자가용,2843
201508,강원,양양군,화물,자가용,3331
201508,강원,영월군,화물,자가용,5229
201508,강원,원주시,화물,자가용,22740
201508,강원,인제군,화물,자가용,4334
201508,강원,정선군,화물,자가용,5371
201508,강원,철원군,화물,자가용,6169
201508,강원,춘천시,화물,자가용,16339
201508,강원,태백시,화물,자가용,3367
201508,강원,평창군,화물,자가용,7702
201508,강원,홍천군,화물,자가용,9864
201508,강원,화천군,화물,자가용,2721
201508,강원,횡성군,화물,자가용,6834
201508,충북,괴산군,화물,자가용,6575
201508,충북,단양군,화물,자가용,4242
201508,충북,보은군,화물,자가용,5400
201508,충북,영동군,화물,자가용,7329
201508,충북,옥천군,화물,자가용,6634
201508,충북,음성군,화물,자가용,11805
201508,충북,제천시,화물,자가용,12861
201508,충북,증평군,화물,자가용,3022
201508,충북,진천군,화물,자가용,7235
201508,충북,청원군,화물,자가용,24
201508,충북,청주시 상당구,화물,자가용,11009
201508,충북,청주시 서원구,화물,자가용,11641
201508,충북,청주시 청원구,화물,자가용,12285
201508,충북,청주시 흥덕구,화물,자가용,14452
201508,충북,충주시,화물,자가용,18412
201508,충남,계룡시,화물,자가용,1636
201508,충남,공주시,화물,자가용,11784
201508,충남,금산군,화물,자가용,7587
201508,충남,논산시,화물,자가용,14834
201508,충남,당진시,화물,자가용,16048
201508,충남,보령시,화물,자가용,11468
201508,충남,부여군,화물,자가용,10242
201508,충남,서산시,화물,자가용,16259
201508,충남,서천군,화물,자가용,6932
201508,충남,아산시,화물,자가용,19512
201508,충남,예산군,화물,자가용,10387
201508,충남,천안시 동남구,화물,자가용,17076
201508,충남,천안시 서북구,화물,자가용,17736
201508,충남,청양군,화물,자가용,5063
201508,충남,태안군,화물,자가용,8911
201508,충남,홍성군,화물,자가용,11025
201508,전북,고창군,화물,자가용,9680
201508,전북,군산시,화물,자가용,18003
201508,전북,김제시,화물,자가용,11951
201508,전북,남원시,화물,자가용,11363
201508,전북,무주군,화물,자가용,3756
201508,전북,부안군,화물,자가용,7991
201508,전북,순창군,화물,자가용,4272
201508,전북,완주군,화물,자가용,10580
201508,전북,익산시,화물,자가용,23876
201508,전북,임실군,화물,자가용,4162
201508,전북,장수군,화물,자가용,3973
201508,전북,전주시 덕진구,화물,자가용,17569
201508,전북,전주시 완산구,화물,자가용,16590
201508,전북,정읍시,화물,자가용,13961
201508,전북,진안군,화물,자가용,4277
201508,전남,강진군,화물,자가용,5742
201508,전남,고흥군,화물,자가용,10267
201508,전남,곡성군,화물,자가용,4317
201508,전남,광양시,화물,자가용,11802
201508,전남,구례군,화물,자가용,3611
201508,전남,나주시,화물,자가용,13512
201508,전남,담양군,화물,자가용,7067
201508,전남,목포시,화물,자가용,13008
201508,전남,무안군,화물,자가용,9566
201508,전남,보성군,화물,자가용,6711
201508,전남,순천시,화물,자가용,21012
201508,전남,신안군,화물,자가용,7247
201508,전남,여수시,화물,자가용,19178
201508,전남,영광군,화물,자가용,7262
201508,전남,영암군,화물,자가용,9500
201508,전남,완도군,화물,자가용,8098
201508,전남,장성군,화물,자가용,6597
201508,전남,장흥군,화물,자가용,6141
201508,전남,진도군,화물,자가용,5198
201508,전남,함평군,화물,자가용,5532
201508,전남,해남군,화물,자가용,13057
201508,전남,화순군,화물,자가용,7205
201508,경북,경산시,화물,자가용,21512
201508,경북,경주시,화물,자가용,24417
201508,경북,고령군,화물,자가용,5815
201508,경북,구미시,화물,자가용,25791
201508,경북,군위군,화물,자가용,4498
201508,경북,김천시,화물,자가용,15598
201508,경북,문경시,화물,자가용,8857
201508,경북,봉화군,화물,자가용,6062
201508,경북,상주시,화물,자가용,15299
201508,경북,성주군,화물,자가용,9470
201508,경북,안동시,화물,자가용,17793
201508,경북,영덕군,화물,자가용,5506
201508,경북,영양군,화물,자가용,3253
201508,경북,영주시,화물,자가용,13958
201508,경북,영천시,화물,자가용,14373
201508,경북,예천군,화물,자가용,6915
201508,경북,울릉군,화물,자가용,1310
201508,경북,울진군,화물,자가용,5791
201508,경북,의성군,화물,자가용,10273
201508,경북,청도군,화물,자가용,6895
201508,경북,청송군,화물,자가용,4986
201508,경북,칠곡군,화물,자가용,11317
201508,경북,포항시 남구,화물,자가용,16535
201508,경북,포항시 북구,화물,자가용,16449
201508,경남,거제시,화물,자가용,11535
201508,경남,거창군,화물,자가용,8111
201508,경남,고성군,화물,자가용,6513
201508,경남,김해시,화물,자가용,38832
201508,경남,남해군,화물,자가용,5366
201508,경남,밀양시,화물,자가용,12826
201508,경남,사천시,화물,자가용,9964
201508,경남,산청군,화물,자가용,5994
201508,경남,양산시,화물,자가용,19254
201508,경남,의령군,화물,자가용,3853
201508,경남,진주시,화물,자가용,26466
201508,경남,창녕군,화물,자가용,9094
201508,경남,창원시 마산합포구,화물,자가용,10751
201508,경남,창원시 마산회원구,화물,자가용,12727
201508,경남,창원시 성산구,화물,자가용,9681
201508,경남,창원시 의창구,화물,자가용,18724
201508,경남,창원시 진해구,화물,자가용,6961
201508,경남,통영시,화물,자가용,8376
201508,경남,하동군,화물,자가용,7257
201508,경남,함안군,화물,자가용,9424
201508,경남,함양군,화물,자가용,5537
201508,경남,합천군,화물,자가용,6885
201508,제주,서귀포시,화물,자가용,24784
201508,제주,제주시,화물,자가용,43299
201509,서울,강남구,화물,자가용,18064
201509,서울,강동구,화물,자가용,14023
201509,서울,강북구,화물,자가용,8131
201509,서울,강서구,화물,자가용,18358
201509,서울,관악구,화물,자가용,11233
201509,서울,광진구,화물,자가용,10004
201509,서울,구로구,화물,자가용,15128
201509,서울,금천구,화물,자가용,10920
201509,서울,노원구,화물,자가용,12092
201509,서울,도봉구,화물,자가용,9178
201509,서울,동대문구,화물,자가용,11410
201509,서울,동작구,화물,자가용,7932
201509,서울,마포구,화물,자가용,10661
201509,서울,서대문구,화물,자가용,6793
201509,서울,서초구,화물,자가용,12554
201509,서울,성동구,화물,자가용,9587
201509,서울,성북구,화물,자가용,9973
201509,서울,송파구,화물,자가용,19550
201509,서울,양천구,화물,자가용,13776
201509,서울,영등포구,화물,자가용,16996
201509,서울,용산구,화물,자가용,6562
201509,서울,은평구,화물,자가용,12075
201509,서울,종로구,화물,자가용,4827
201509,서울,중구,화물,자가용,5630
201509,서울,중랑구,화물,자가용,12935
201509,부산,강서구,화물,자가용,11823
201509,부산,금정구,화물,자가용,10878
201509,부산,기장군,화물,자가용,9100
201509,부산,남구,화물,자가용,10172
201509,부산,동구,화물,자가용,3756
201509,부산,동래구,화물,자가용,11229
201509,부산,부산진구,화물,자가용,15153
201509,부산,북구,화물,자가용,13466
201509,부산,사상구,화물,자가용,16359
201509,부산,사하구,화물,자가용,14646
201509,부산,서구,화물,자가용,3937
201509,부산,수영구,화물,자가용,6422
201509,부산,연제구,화물,자가용,9281
201509,부산,영도구,화물,자가용,4380
201509,부산,중구,화물,자가용,1919
201509,부산,해운대구,화물,자가용,14200
201509,대구,남구,화물,자가용,7772
201509,대구,달서구,화물,자가용,33899
201509,대구,달성군,화물,자가용,15922
201509,대구,동구,화물,자가용,20437
201509,대구,북구,화물,자가용,29387
201509,대구,서구,화물,자가용,13287
201509,대구,수성구,화물,자가용,18206
201509,대구,중구,화물,자가용,4334
201509,인천,강화군,화물,자가용,7771
201509,인천,계양구,화물,자가용,19254
201509,인천,남구,화물,자가용,17742
201509,인천,남동구,화물,자가용,27103
201509,인천,동구,화물,자가용,4327
201509,인천,부평구,화물,자가용,23462
201509,인천,서구,화물,자가용,27109
201509,인천,연수구,화물,자가용,10603
201509,인천,옹진군,화물,자가용,3031
201509,인천,중구,화물,자가용,8061
201509,광주,광산구,화물,자가용,24291
201509,광주,남구,화물,자가용,9719
201509,광주,동구,화물,자가용,4583
201509,광주,북구,화물,자가용,23476
201509,광주,서구,화물,자가용,15460
201509,대전,대덕구,화물,자가용,14159
201509,대전,동구,화물,자가용,14188
201509,대전,서구,화물,자가용,20170
201509,대전,유성구,화물,자가용,12926
201509,대전,중구,화물,자가용,13285
201509,울산,남구,화물,자가용,17826
201509,울산,동구,화물,자가용,4666
201509,울산,북구,화물,자가용,9357
201509,울산,울주군,화물,자가용,17359
201509,울산,중구,화물,자가용,11668
201509,세종,세종특별자치시,화물,자가용,11168
201509,경기,가평군,화물,자가용,5849
201509,경기,고양시 덕양구,화물,자가용,17726
201509,경기,고양시 일산동구,화물,자가용,11706
201509,경기,고양시 일산서구,화물,자가용,8843
201509,경기,과천시,화물,자가용,1975
201509,경기,광명시,화물,자가용,12024
201509,경기,광주시,화물,자가용,25439
201509,경기,구리시,화물,자가용,8559
201509,경기,군포시,화물,자가용,9135
201509,경기,김포시,화물,자가용,22111
201509,경기,남양주시,화물,자가용,36108
201509,경기,동두천시,화물,자가용,5283
201509,경기,부천시 소사구,화물,자가용,8264
201509,경기,부천시 오정구,화물,자가용,10563
201509,경기,부천시 원미구,화물,자가용,17455
201509,경기,성남시 분당구,화물,자가용,9117
201509,경기,성남시 수정구,화물,자가용,8226
201509,경기,성남시 중원구,화물,자가용,10545
201509,경기,수원시 권선구,화물,자가용,16975
201509,경기,수원시 영통구,화물,자가용,7205
201509,경기,수원시 장안구,화물,자가용,9783
201509,경기,수원시 팔달구,화물,자가용,7671
201509,경기,시흥시,화물,자가용,30767
201509,경기,안산시 단원구,화물,자가용,21577
201509,경기,안산시 상록구,화물,자가용,18757
201509,경기,안성시,화물,자가용,16300
201509,경기,안양시 동안구,화물,자가용,10755
201509,경기,안양시 만안구,화물,자가용,9724
201509,경기,양주시,화물,자가용,14588
201509,경기,양평군,화물,자가용,9929
201509,경기,여주시,화물,자가용,12582
201509,경기,연천군,화물,자가용,5783
201509,경기,오산시,화물,자가용,8966
201509,경기,용인시 기흥구,화물,자가용,10970
201509,경기,용인시 수지구,화물,자가용,5263
201509,경기,용인시 처인구,화물,자가용,17315
201509,경기,의왕시,화물,자가용,5902
201509,경기,의정부시,화물,자가용,17225
201509,경기,이천시,화물,자가용,16025
201509,경기,파주시,화물,자가용,24105
201509,경기,평택시,화물,자가용,29666
201509,경기,포천시,화물,자가용,18853
201509,경기,하남시,화물,자가용,11639
201509,경기,화성시,화물,자가용,42249
201509,강원,강릉시,화물,자가용,16465
201509,강원,고성군,화물,자가용,3301
201509,강원,동해시,화물,자가용,6271
201509,강원,삼척시,화물,자가용,5853
201509,강원,속초시,화물,자가용,5198
201509,강원,양구군,화물,자가용,2856
201509,강원,양양군,화물,자가용,3336
201509,강원,영월군,화물,자가용,5242
201509,강원,원주시,화물,자가용,22792
201509,강원,인제군,화물,자가용,4348
201509,강원,정선군,화물,자가용,5386
201509,강원,철원군,화물,자가용,6202
201509,강원,춘천시,화물,자가용,16367
201509,강원,태백시,화물,자가용,3361
201509,강원,평창군,화물,자가용,7741
201509,강원,홍천군,화물,자가용,9915
201509,강원,화천군,화물,자가용,2742
201509,강원,횡성군,화물,자가용,6881
201509,충북,괴산군,화물,자가용,6601
201509,충북,단양군,화물,자가용,4266
201509,충북,보은군,화물,자가용,5429
201509,충북,영동군,화물,자가용,7343
201509,충북,옥천군,화물,자가용,6638
201509,충북,음성군,화물,자가용,11849
201509,충북,제천시,화물,자가용,12882
201509,충북,증평군,화물,자가용,3018
201509,충북,진천군,화물,자가용,7259
201509,충북,청원군,화물,자가용,22
201509,충북,청주시 상당구,화물,자가용,11016
201509,충북,청주시 서원구,화물,자가용,11590
201509,충북,청주시 청원구,화물,자가용,12336
201509,충북,청주시 흥덕구,화물,자가용,14514
201509,충북,충주시,화물,자가용,18421
201509,충남,계룡시,화물,자가용,1657
201509,충남,공주시,화물,자가용,11810
201509,충남,금산군,화물,자가용,7620
201509,충남,논산시,화물,자가용,14855
201509,충남,당진시,화물,자가용,16115
201509,충남,보령시,화물,자가용,11495
201509,충남,부여군,화물,자가용,10281
201509,충남,서산시,화물,자가용,16290
201509,충남,서천군,화물,자가용,6953
201509,충남,아산시,화물,자가용,19635
201509,충남,예산군,화물,자가용,10390
201509,충남,천안시 동남구,화물,자가용,17102
201509,충남,천안시 서북구,화물,자가용,17731
201509,충남,청양군,화물,자가용,5077
201509,충남,태안군,화물,자가용,8948
201509,충남,홍성군,화물,자가용,11070
201509,전북,고창군,화물,자가용,9698
201509,전북,군산시,화물,자가용,18028
201509,전북,김제시,화물,자가용,11969
201509,전북,남원시,화물,자가용,11404
201509,전북,무주군,화물,자가용,3777
201509,전북,부안군,화물,자가용,8023
201509,전북,순창군,화물,자가용,4292
201509,전북,완주군,화물,자가용,10610
201509,전북,익산시,화물,자가용,23915
201509,전북,임실군,화물,자가용,4177
201509,전북,장수군,화물,자가용,3988
201509,전북,전주시 덕진구,화물,자가용,17585
201509,전북,전주시 완산구,화물,자가용,16639
201509,전북,정읍시,화물,자가용,13964
201509,전북,진안군,화물,자가용,4291
201509,전남,강진군,화물,자가용,5729
201509,전남,고흥군,화물,자가용,10305
201509,전남,곡성군,화물,자가용,4343
201509,전남,광양시,화물,자가용,11819
201509,전남,구례군,화물,자가용,3618
201509,전남,나주시,화물,자가용,13545
201509,전남,담양군,화물,자가용,7080
201509,전남,목포시,화물,자가용,13046
201509,전남,무안군,화물,자가용,9583
201509,전남,보성군,화물,자가용,6735
201509,전남,순천시,화물,자가용,21038
201509,전남,신안군,화물,자가용,7273
201509,전남,여수시,화물,자가용,19183
201509,전남,영광군,화물,자가용,7288
201509,전남,영암군,화물,자가용,9519
201509,전남,완도군,화물,자가용,8135
201509,전남,장성군,화물,자가용,6635
201509,전남,장흥군,화물,자가용,6155
201509,전남,진도군,화물,자가용,5203
201509,전남,함평군,화물,자가용,5553
201509,전남,해남군,화물,자가용,13092
201509,전남,화순군,화물,자가용,7198
201509,경북,경산시,화물,자가용,21510
201509,경북,경주시,화물,자가용,24455
201509,경북,고령군,화물,자가용,5814
201509,경북,구미시,화물,자가용,25790
201509,경북,군위군,화물,자가용,4511
201509,경북,김천시,화물,자가용,15664
201509,경북,문경시,화물,자가용,8864
201509,경북,봉화군,화물,자가용,6061
201509,경북,상주시,화물,자가용,15357
201509,경북,성주군,화물,자가용,9486
201509,경북,안동시,화물,자가용,17845
201509,경북,영덕군,화물,자가용,5531
201509,경북,영양군,화물,자가용,3265
201509,경북,영주시,화물,자가용,13993
201509,경북,영천시,화물,자가용,14407
201509,경북,예천군,화물,자가용,6922
201509,경북,울릉군,화물,자가용,1310
201509,경북,울진군,화물,자가용,5822
201509,경북,의성군,화물,자가용,10292
201509,경북,청도군,화물,자가용,6908
201509,경북,청송군,화물,자가용,5014
201509,경북,칠곡군,화물,자가용,11386
201509,경북,포항시 남구,화물,자가용,16526
201509,경북,포항시 북구,화물,자가용,16503
201509,경남,거제시,화물,자가용,11554
201509,경남,거창군,화물,자가용,8142
201509,경남,고성군,화물,자가용,6538
201509,경남,김해시,화물,자가용,38899
201509,경남,남해군,화물,자가용,5391
201509,경남,밀양시,화물,자가용,12865
201509,경남,사천시,화물,자가용,9937
201509,경남,산청군,화물,자가용,6005
201509,경남,양산시,화물,자가용,19353
201509,경남,의령군,화물,자가용,3875
201509,경남,진주시,화물,자가용,26506
201509,경남,창녕군,화물,자가용,9107
201509,경남,창원시 마산합포구,화물,자가용,10802
201509,경남,창원시 마산회원구,화물,자가용,12701
201509,경남,창원시 성산구,화물,자가용,9672
201509,경남,창원시 의창구,화물,자가용,18795
201509,경남,창원시 진해구,화물,자가용,6972
201509,경남,통영시,화물,자가용,8418
201509,경남,하동군,화물,자가용,7291
201509,경남,함안군,화물,자가용,9430
201509,경남,함양군,화물,자가용,5549
201509,경남,합천군,화물,자가용,6897
201509,제주,서귀포시,화물,자가용,24884
201509,제주,제주시,화물,자가용,43528
201510,서울,강남구,화물,자가용,18439
201510,서울,강동구,화물,자가용,14008
201510,서울,강북구,화물,자가용,8111
201510,서울,강서구,화물,자가용,18401
201510,서울,관악구,화물,자가용,11154
201510,서울,광진구,화물,자가용,9971
201510,서울,구로구,화물,자가용,15131
201510,서울,금천구,화물,자가용,10919
201510,서울,노원구,화물,자가용,12131
201510,서울,도봉구,화물,자가용,9163
201510,서울,동대문구,화물,자가용,11390
201510,서울,동작구,화물,자가용,7926
201510,서울,마포구,화물,자가용,10632
201510,서울,서대문구,화물,자가용,6784
201510,서울,서초구,화물,자가용,12574
201510,서울,성동구,화물,자가용,9514
201510,서울,성북구,화물,자가용,9995
201510,서울,송파구,화물,자가용,19575
201510,서울,양천구,화물,자가용,13771
201510,서울,영등포구,화물,자가용,16849
201510,서울,용산구,화물,자가용,6511
201510,서울,은평구,화물,자가용,12064
201510,서울,종로구,화물,자가용,4832
201510,서울,중구,화물,자가용,5709
201510,서울,중랑구,화물,자가용,12942
201510,부산,강서구,화물,자가용,11912
201510,부산,금정구,화물,자가용,10886
201510,부산,기장군,화물,자가용,9174
201510,부산,남구,화물,자가용,10169
201510,부산,동구,화물,자가용,3723
